claim_id,claim_amount,claim_date,claim_type,avg_claim_for_type,customer_id,customer_name,age,location,high_risk_location,policy_id,policy_type,policy_coverage,policy_start_date,policy_expiry_date,premium_payment_irregular,accident_type,accident_requires_police_report,police_report,report_date_mismatch,no_witnesses,vehicle_id,vehicle_type,vehicle_age,damage_match,previous_claims,previous_fraud,claim_frequency,claims_in_last_30_days,document_status,report_consistency,multiple_policies_same_vehicle,label_is_fraud_synthetic
CLM-1092,324940.23,2025-03-03,Natural Calamity,120000,CUST-2092,Martin Ashley,49,Chennai,False,POL-3092,Third-Party Motor,360000,2025-02-15,2026-02-15,True,Natural Calamity,False,False,False,True,VEH-4092,Two-Wheeler,13,False,5,False,3.3,0,incomplete,False,False,True
CLM-1152,44746.3,2026-04-16,Collision,55000,CUST-2152,Geoffrey Higgins,57,Coimbatore,False,POL-3152,Zero Depreciation,275000,2025-12-04,2026-12-04,False,Collision,True,True,False,False,VEH-4152,Truck,8,True,1,False,0.4,0,complete,True,False,False
CLM-1367,19070.4,2026-08-21,Windscreen Damage,12000,CUST-2367,Vincent Molina,21,Hyderabad,False,POL-3367,Zero Depreciation,96000,2026-05-09,2027-05-09,False,Windscreen Damage,False,True,False,False,VEH-4367,SUV,2,True,1,False,0.2,0,complete,True,False,False
CLM-1467,9281.61,2025-05-25,Windscreen Damage,12000,CUST-2467,Andrew Morales,59,Salem,True,POL-3467,Third-Party Motor,36000,2024-02-08,2025-02-07,False,Windscreen Damage,False,True,False,False,VEH-4467,Hatchback,2,True,0,False,0.0,0,complete,True,False,False
CLM-1083,356214.71,2023-09-15,Natural Calamity,120000,CUST-2083,Nicholas Garrison,42,Salem,True,POL-3083,Zero Depreciation,960000,2023-09-09,2024-09-08,False,Natural Calamity,False,False,True,True,VEH-4083,Hatchback,9,False,3,False,3.8,2,incomplete,False,False,True
CLM-1245,6584.71,2025-03-03,Windscreen Damage,12000,CUST-2245,Troy Espinoza,60,Madurai,False,POL-3245,Zero Depreciation,36000,2024-04-28,2025-04-28,False,Windscreen Damage,False,True,False,True,VEH-4245,Truck,4,True,0,False,0.3,0,complete,True,False,False
CLM-1165,131855.15,2023-11-26,Fire,150000,CUST-2165,Dana Roberts,58,Trichy,True,POL-3165,Zero Depreciation,1200000,2023-09-29,2024-09-28,False,Fire,True,True,False,False,VEH-4165,Hatchback,6,True,1,False,0.0,0,complete,True,False,False
CLM-1163,162632.7,2026-08-28,Natural Calamity,120000,CUST-2163,Brenda Todd,32,Trichy,True,POL-3163,Comprehensive Motor,360000,2023-07-01,2024-06-30,False,Natural Calamity,False,True,False,False,VEH-4163,Truck,9,True,0,False,1.1,0,complete,True,False,False
CLM-1199,103677.04,2025-08-29,Theft,90000,CUST-2199,Tom Miller,57,Salem,True,POL-3199,Third-Party Motor,270000,2024-10-24,2025-10-24,False,Theft,True,True,False,False,VEH-4199,Two-Wheeler,4,True,0,False,0.4,0,complete,True,False,False
CLM-1228,64689.44,2025-09-12,Natural Calamity,120000,CUST-2228,Anthony Fox,28,Hyderabad,False,POL-3228,Zero Depreciation,600000,2023-03-17,2024-03-16,False,Natural Calamity,False,True,False,False,VEH-4228,Two-Wheeler,13,True,0,False,0.6,0,complete,True,False,False
CLM-1074,375455.42,2025-01-07,Fire,150000,CUST-2074,Beverly Martin,25,Hyderabad,False,POL-3074,Zero Depreciation,450000,2025-01-03,2026-01-03,True,Fire,True,True,False,True,VEH-4074,Truck,5,True,2,False,2.7,2,incomplete,False,False,True
CLM-1478,139060.97,2026-06-23,Theft,90000,CUST-2478,Daniel Smith,45,Madurai,False,POL-3478,Third-Party Motor,270000,2023-09-06,2024-09-05,False,Theft,True,True,False,False,VEH-4478,Truck,4,True,0,False,1.0,0,complete,True,False,False
CLM-1358,160167.5,2026-07-13,Fire,150000,CUST-2358,Lisa Fernandez,40,Coimbatore,False,POL-3358,Zero Depreciation,1200000,2025-06-30,2026-06-30,False,Fire,True,True,False,False,VEH-4358,Truck,7,True,1,False,1.0,0,complete,True,False,False
CLM-1250,10346.42,2025-09-15,Windscreen Damage,12000,CUST-2250,Billy Guerra,30,Trichy,True,POL-3250,Comprehensive Motor,96000,2024-02-18,2025-02-17,False,Windscreen Damage,False,True,False,True,VEH-4250,Truck,5,True,1,False,0.4,0,complete,True,False,False
CLM-1119,89190.81,2025-10-23,Natural Calamity,120000,CUST-2119,Michael Wright,55,Hyderabad,False,POL-3119,Comprehensive Motor,360000,2024-05-10,2025-05-10,False,Natural Calamity,False,True,False,False,VEH-4119,SUV,1,True,0,False,1.2,0,complete,True,False,False
CLM-1310,57475.51,2026-06-24,Collision,55000,CUST-2310,Michelle Alexander,68,Coimbatore,False,POL-3310,Third-Party Motor,440000,2026-05-19,2027-05-19,False,Collision,True,True,False,False,VEH-4310,Hatchback,9,True,0,False,0.1,0,complete,True,False,False
CLM-1299,238424.03,2025-08-23,Fire,150000,CUST-2299,Michael Horton,47,Salem,True,POL-3299,Zero Depreciation,1200000,2025-03-23,2026-03-23,False,Fire,True,True,False,True,VEH-4299,Sedan,5,True,1,False,0.3,0,complete,True,False,False
CLM-1255,16308.81,2024-01-15,Windscreen Damage,12000,CUST-2255,Frank Jones,33,Madurai,False,POL-3255,Comprehensive Motor,60000,2022-08-05,2023-08-05,False,Windscreen Damage,False,True,False,True,VEH-4255,SUV,11,True,1,False,0.7,0,complete,True,False,False
CLM-1354,24121.86,2026-05-29,Collision,55000,CUST-2354,Alexa Cook,20,Salem,True,POL-3354,Third-Party Motor,275000,2025-09-01,2026-09-01,False,Collision,True,True,False,False,VEH-4354,SUV,5,True,1,False,1.0,0,complete,True,False,False
CLM-1399,81173.95,2026-07-26,Theft,90000,CUST-2399,Elizabeth Brooks,63,Salem,True,POL-3399,Zero Depreciation,450000,2025-12-11,2026-12-11,False,Theft,True,True,False,False,VEH-4399,Truck,9,True,0,False,0.4,0,complete,True,False,False
CLM-1225,142629.76,2026-02-17,Theft,90000,CUST-2225,Dwayne Dougherty,36,Bengaluru,False,POL-3225,Zero Depreciation,720000,2025-04-13,2026-04-13,False,Theft,True,True,False,False,VEH-4225,SUV,12,True,1,False,0.2,0,complete,True,False,False
CLM-1353,217632.93,2025-11-05,Fire,150000,CUST-2353,Sandra Wright,60,Trichy,True,POL-3353,Comprehensive Motor,450000,2025-04-09,2026-04-09,False,Fire,True,True,False,False,VEH-4353,Truck,12,True,0,False,1.2,0,complete,True,False,False
CLM-1234,5120.67,2025-10-21,Windscreen Damage,12000,CUST-2234,Kaitlyn Barnes,44,Salem,True,POL-3234,Third-Party Motor,36000,2023-10-02,2024-10-01,False,Windscreen Damage,False,True,False,False,VEH-4234,Sedan,9,True,1,False,0.9,0,complete,True,False,False
CLM-1382,110109.83,2026-02-13,Natural Calamity,120000,CUST-2382,Gregory Boyd,42,Trichy,True,POL-3382,Comprehensive Motor,960000,2022-04-14,2023-04-14,False,Natural Calamity,False,True,False,False,VEH-4382,Two-Wheeler,12,True,0,False,0.4,0,complete,True,False,False
CLM-1274,162288.86,2025-10-21,Natural Calamity,120000,CUST-2274,Nicholas Hayes,59,Coimbatore,False,POL-3274,Comprehensive Motor,960000,2022-06-16,2023-06-16,False,Natural Calamity,False,True,False,False,VEH-4274,Two-Wheeler,0,True,0,False,0.5,0,complete,True,False,False
CLM-1036,381211.45,2024-10-04,Fire,150000,CUST-2036,Denise West,51,Bengaluru,False,POL-3036,Third-Party Motor,1200000,2024-09-21,2025-09-21,False,Fire,True,True,False,False,VEH-4036,Hatchback,6,True,4,True,2.7,1,incomplete,True,False,True
CLM-1196,180722.64,2026-07-04,Natural Calamity,120000,CUST-2196,Eric Smith,49,Chennai,False,POL-3196,Zero Depreciation,360000,2025-07-09,2026-07-09,False,Natural Calamity,False,True,False,False,VEH-4196,Hatchback,7,True,0,False,0.6,0,complete,True,False,False
CLM-1139,181775.95,2025-01-29,Total Loss,250000,CUST-2139,Lisa Williams,29,Coimbatore,False,POL-3139,Comprehensive Motor,750000,2024-09-05,2025-09-05,False,Total Loss,True,True,False,False,VEH-4139,Hatchback,4,True,1,False,0.1,0,complete,True,False,False
CLM-1364,210729.03,2026-06-07,Fire,150000,CUST-2364,Sierra White,44,Hyderabad,False,POL-3364,Zero Depreciation,750000,2024-11-09,2025-11-09,False,Fire,True,True,False,False,VEH-4364,SUV,1,True,0,False,1.1,0,complete,True,False,False
CLM-1244,162951.11,2026-02-03,Fire,150000,CUST-2244,Angela Gardner,47,Chennai,False,POL-3244,Zero Depreciation,1200000,2023-07-12,2024-07-11,False,Fire,True,True,False,True,VEH-4244,Sedan,3,True,0,False,1.1,0,complete,True,False,False
CLM-1439,14745.32,2026-02-26,Windscreen Damage,12000,CUST-2439,James Torres,49,Coimbatore,False,POL-3439,Comprehensive Motor,36000,2023-10-03,2024-10-02,False,Windscreen Damage,False,True,False,True,VEH-4439,SUV,12,True,1,False,0.1,0,complete,True,False,False
CLM-1286,124083.2,2026-06-30,Total Loss,250000,CUST-2286,Michelle Phillips,25,Madurai,False,POL-3286,Third-Party Motor,1250000,2026-04-25,2027-04-25,False,Total Loss,True,True,False,False,VEH-4286,Two-Wheeler,3,True,0,False,1.2,0,complete,True,False,False
CLM-1059,124957.36,2022-08-11,Collision,55000,CUST-2059,Michael Sanchez,27,Chennai,False,POL-3059,Third-Party Motor,440000,2022-08-08,2023-08-08,False,Collision,True,True,False,False,VEH-4059,Hatchback,6,False,4,False,2.1,1,complete,False,False,True
CLM-1111,46864.44,2025-09-05,Collision,55000,CUST-2111,Daniel Ruiz,45,Trichy,True,POL-3111,Comprehensive Motor,165000,2022-02-11,2023-02-11,True,Collision,True,True,False,False,VEH-4111,Sedan,14,True,1,False,0.7,0,complete,True,False,False
CLM-1089,26414.32,2024-05-09,Windscreen Damage,12000,CUST-2089,Gabriel Riggs,46,Madurai,False,POL-3089,Comprehensive Motor,96000,2024-04-28,2025-04-28,False,Windscreen Damage,False,True,False,False,VEH-4089,Two-Wheeler,8,False,5,False,1.6,2,complete,True,False,True
CLM-1436,171614.57,2024-12-23,Natural Calamity,120000,CUST-2436,Michael Adams,60,Trichy,True,POL-3436,Zero Depreciation,960000,2024-03-23,2025-03-23,False,Natural Calamity,False,True,False,False,VEH-4436,Two-Wheeler,2,True,0,False,0.0,0,complete,True,False,False
CLM-1006,191464.57,2024-01-25,Collision,55000,CUST-2006,Lauren Gutierrez,27,Chennai,False,POL-3006,Third-Party Motor,440000,2024-01-06,2025-01-05,False,Collision,True,True,False,True,VEH-4006,Sedan,10,True,5,False,2.5,1,incomplete,True,False,True
CLM-1360,60487.31,2026-03-04,Fire,150000,CUST-2360,Aaron Luna,49,Trichy,True,POL-3360,Comprehensive Motor,750000,2025-05-18,2026-05-18,False,Fire,True,True,False,False,VEH-4360,SUV,4,True,1,False,0.7,0,complete,True,False,False
CLM-1346,194024.36,2026-05-02,Fire,150000,CUST-2346,Krista Grimes,46,Hyderabad,False,POL-3346,Third-Party Motor,1200000,2026-01-11,2027-01-11,False,Fire,True,True,False,False,VEH-4346,Hatchback,6,True,0,False,1.1,0,complete,True,False,False
CLM-1338,98576.1,2026-01-05,Natural Calamity,120000,CUST-2338,Jason Crawford,23,Trichy,True,POL-3338,Third-Party Motor,960000,2025-07-04,2026-07-04,False,Natural Calamity,False,True,False,False,VEH-4338,Two-Wheeler,13,True,0,False,1.0,0,complete,True,False,False
CLM-1158,111593.29,2025-12-26,Total Loss,250000,CUST-2158,Roger Figueroa,26,Coimbatore,False,POL-3158,Third-Party Motor,750000,2025-10-04,2026-10-04,False,Total Loss,True,True,False,True,VEH-4158,Truck,3,True,0,False,0.6,0,complete,True,False,False
CLM-1150,36861.73,2024-05-29,Collision,55000,CUST-2150,Derrick Perez MD,25,Bengaluru,False,POL-3150,Comprehensive Motor,165000,2022-11-02,2023-11-02,False,Collision,True,True,False,False,VEH-4150,Two-Wheeler,11,True,0,False,1.0,0,complete,True,False,False
CLM-1177,11936.71,2026-03-21,Windscreen Damage,12000,CUST-2177,Susan Knight,20,Madurai,False,POL-3177,Zero Depreciation,36000,2022-02-01,2023-02-01,False,Windscreen Damage,False,True,False,False,VEH-4177,Sedan,11,True,1,False,0.1,0,complete,True,False,False
CLM-1393,124807.79,2026-02-18,Natural Calamity,120000,CUST-2393,Charles Clark,31,Salem,True,POL-3393,Third-Party Motor,360000,2025-10-13,2026-10-13,False,Natural Calamity,False,True,False,False,VEH-4393,SUV,12,True,0,False,0.8,0,complete,True,False,False
CLM-1184,163531.65,2025-05-23,Total Loss,250000,CUST-2184,Katie Phillips,23,Coimbatore,False,POL-3184,Third-Party Motor,750000,2024-02-07,2025-02-06,False,Total Loss,True,True,False,False,VEH-4184,Sedan,1,True,0,False,0.1,0,complete,True,False,False
CLM-1449,109364.2,2022-03-17,Fire,150000,CUST-2449,Joseph Payne,26,Madurai,False,POL-3449,Zero Depreciation,1200000,2022-02-02,2023-02-02,False,Fire,True,True,False,False,VEH-4449,Truck,2,True,0,False,1.0,0,complete,True,False,False
CLM-1010,648090.96,2022-08-18,Total Loss,250000,CUST-2010,Jane Palmer,43,Hyderabad,False,POL-3010,Comprehensive Motor,1250000,2022-07-26,2023-07-26,False,Total Loss,True,False,False,True,VEH-4010,Sedan,4,True,5,False,2.4,1,incomplete,False,False,True
CLM-1380,16131.95,2024-05-31,Windscreen Damage,12000,CUST-2380,Marcus Ortiz,37,Madurai,False,POL-3380,Zero Depreciation,96000,2023-03-15,2024-03-14,False,Windscreen Damage,False,True,False,False,VEH-4380,SUV,6,True,0,False,0.5,0,complete,True,False,False
CLM-1103,64775.84,2025-06-07,Fire,150000,CUST-2103,Veronica Beard,42,Trichy,True,POL-3103,Zero Depreciation,750000,2024-09-26,2025-09-26,False,Fire,True,True,False,False,VEH-4103,Two-Wheeler,3,True,1,False,0.9,0,complete,True,False,False
CLM-1081,377835.8,2023-11-07,Fire,150000,CUST-2081,Courtney Jenkins,50,Madurai,False,POL-3081,Zero Depreciation,1200000,2023-10-31,2024-10-30,False,Fire,True,False,False,True,VEH-4081,SUV,4,False,3,True,3.8,2,incomplete,False,False,True
CLM-1038,360998.47,2024-06-15,Theft,90000,CUST-2038,Michael Camacho,45,Bengaluru,False,POL-3038,Comprehensive Motor,450000,2024-06-01,2025-06-01,False,Theft,True,False,False,False,VEH-4038,Sedan,11,False,2,False,3.1,1,incomplete,False,False,True
CLM-1314,7579.56,2026-02-25,Windscreen Damage,12000,CUST-2314,Amanda Esparza,67,Salem,True,POL-3314,Third-Party Motor,60000,2023-01-05,2024-01-05,False,Windscreen Damage,False,True,False,False,VEH-4314,Sedan,5,True,0,False,1.1,0,complete,True,False,False
CLM-1167,172908.99,2026-07-28,Natural Calamity,120000,CUST-2167,Christina Chan,25,Bengaluru,False,POL-3167,Third-Party Motor,960000,2023-08-21,2024-08-20,False,Natural Calamity,False,True,False,False,VEH-4167,Hatchback,9,True,0,False,0.4,0,complete,True,False,False
CLM-1469,137967.73,2025-01-28,Theft,90000,CUST-2469,Ashley Gentry,37,Coimbatore,False,POL-3469,Comprehensive Motor,720000,2022-11-12,2023-11-12,True,Theft,True,True,False,False,VEH-4469,Sedan,6,True,0,False,0.3,0,complete,True,False,False
CLM-1296,50448.93,2026-03-27,Theft,90000,CUST-2296,Jessica Brown,48,Bengaluru,False,POL-3296,Zero Depreciation,450000,2025-05-31,2026-05-31,False,Theft,True,True,False,False,VEH-4296,Hatchback,10,True,0,False,1.0,0,complete,True,False,False
CLM-1474,146509.65,2026-08-05,Fire,150000,CUST-2474,Jennifer Ellis,33,Salem,True,POL-3474,Zero Depreciation,750000,2026-05-26,2027-05-26,False,Fire,True,True,False,False,VEH-4474,Sedan,10,True,1,False,0.8,0,complete,True,False,False
CLM-1198,70408.79,2024-11-25,Collision,55000,CUST-2198,Michael Alvarez,68,Bengaluru,False,POL-3198,Third-Party Motor,165000,2024-04-30,2025-04-30,False,Collision,True,True,False,False,VEH-4198,SUV,0,True,1,False,0.7,0,complete,True,False,False
CLM-1297,25118.52,2023-01-12,Collision,55000,CUST-2297,Robert Gonzales,57,Coimbatore,False,POL-3297,Comprehensive Motor,165000,2022-09-07,2023-09-07,False,Collision,True,True,False,True,VEH-4297,SUV,5,True,0,False,0.9,0,complete,True,False,False
CLM-1416,34164.46,2026-06-30,Collision,55000,CUST-2416,Travis Young,41,Bengaluru,False,POL-3416,Third-Party Motor,275000,2026-01-12,2027-01-12,False,Collision,True,True,False,False,VEH-4416,SUV,9,True,1,False,0.5,0,complete,True,False,False
CLM-1146,75881.47,2024-05-21,Theft,90000,CUST-2146,Jason Patrick,51,Trichy,True,POL-3146,Comprehensive Motor,450000,2022-01-06,2023-01-06,False,Theft,True,True,False,False,VEH-4146,Two-Wheeler,3,True,1,False,0.9,0,complete,True,False,False
CLM-1392,187378.57,2026-03-29,Natural Calamity,120000,CUST-2392,Michael Walls,63,Coimbatore,False,POL-3392,Zero Depreciation,360000,2026-01-11,2027-01-11,False,Natural Calamity,False,True,False,False,VEH-4392,Truck,0,True,1,False,1.1,0,complete,True,False,False
CLM-1147,172872.81,2023-07-25,Natural Calamity,120000,CUST-2147,Lee Soto,65,Coimbatore,False,POL-3147,Third-Party Motor,600000,2022-03-08,2023-03-08,False,Natural Calamity,False,True,False,False,VEH-4147,Two-Wheeler,12,True,1,False,1.2,0,complete,True,False,False
CLM-1447,46298.17,2022-12-24,Theft,90000,CUST-2447,Crystal Smith,49,Bengaluru,False,POL-3447,Comprehensive Motor,270000,2022-11-06,2023-11-06,False,Theft,True,True,False,False,VEH-4447,Hatchback,14,True,0,False,0.4,0,complete,True,False,False
CLM-1287,149639.69,2026-08-04,Fire,150000,CUST-2287,Laurie Flynn,26,Trichy,True,POL-3287,Third-Party Motor,450000,2023-02-13,2024-02-13,False,Fire,True,True,False,False,VEH-4287,Two-Wheeler,4,True,1,False,0.7,0,complete,True,False,False
CLM-1123,123230.83,2025-04-17,Total Loss,250000,CUST-2123,Christopher Holloway,50,Coimbatore,False,POL-3123,Comprehensive Motor,1250000,2024-07-12,2025-07-12,False,Total Loss,True,True,False,False,VEH-4123,Hatchback,12,True,0,False,0.9,0,complete,True,False,False
CLM-1368,117441.78,2025-12-23,Theft,90000,CUST-2368,Matthew Williams,45,Madurai,False,POL-3368,Zero Depreciation,720000,2022-12-16,2023-12-16,False,Theft,True,True,False,False,VEH-4368,Sedan,5,True,1,False,0.8,0,complete,True,False,False
CLM-1096,381891.65,2025-07-30,Theft,90000,CUST-2096,Alison Brown,45,Madurai,False,POL-3096,Zero Depreciation,450000,2025-07-07,2026-07-07,False,Theft,True,False,False,False,VEH-4096,SUV,10,False,4,True,1.8,0,incomplete,True,True,True
CLM-1143,194638.22,2026-02-25,Fire,150000,CUST-2143,Mrs. Veronica Higgins,31,Madurai,False,POL-3143,Third-Party Motor,750000,2023-09-01,2024-08-31,False,Fire,True,True,False,False,VEH-4143,Truck,4,True,1,False,1.0,0,complete,True,False,False
CLM-1239,136451.4,2025-09-19,Theft,90000,CUST-2239,Michele Parker,44,Hyderabad,False,POL-3239,Zero Depreciation,450000,2023-09-25,2024-09-24,False,Theft,True,True,False,False,VEH-4239,SUV,13,True,0,False,0.6,0,complete,True,False,False
CLM-1442,177199.21,2026-04-05,Total Loss,250000,CUST-2442,Dr. Timothy Gordon,66,Salem,True,POL-3442,Third-Party Motor,2000000,2023-05-19,2024-05-18,False,Total Loss,True,True,False,True,VEH-4442,Hatchback,7,True,1,False,0.2,0,complete,True,False,False
CLM-1097,37474.91,2023-05-04,Windscreen Damage,12000,CUST-2097,Dale Carson,38,Coimbatore,False,POL-3097,Zero Depreciation,60000,2023-04-26,2024-04-25,False,Windscreen Damage,False,False,False,False,VEH-4097,Sedan,14,True,3,False,2.9,2,incomplete,False,False,True
CLM-1407,62286.88,2024-12-07,Collision,55000,CUST-2407,Amy Harrison,46,Hyderabad,False,POL-3407,Third-Party Motor,165000,2022-04-24,2023-04-24,False,Collision,True,True,False,False,VEH-4407,Two-Wheeler,13,True,0,False,0.9,0,complete,True,False,False
CLM-1122,146928.91,2026-08-06,Fire,150000,CUST-2122,Renee Cook,24,Madurai,False,POL-3122,Third-Party Motor,750000,2026-02-06,2027-02-06,False,Fire,True,True,False,False,VEH-4122,Truck,6,True,0,False,0.5,0,complete,True,False,False
CLM-1183,86174.85,2023-12-04,Collision,55000,CUST-2183,Allison Ramos,27,Bengaluru,False,POL-3183,Comprehensive Motor,165000,2023-09-06,2024-09-05,False,Collision,True,True,False,False,VEH-4183,Truck,12,True,0,False,1.1,0,complete,True,False,False
CLM-1202,398056.76,2026-07-28,Total Loss,250000,CUST-2202,Amanda Williams,39,Chennai,False,POL-3202,Third-Party Motor,750000,2023-06-26,2024-06-25,False,Total Loss,True,True,False,False,VEH-4202,Sedan,14,True,0,False,0.6,0,complete,True,False,False
CLM-1246,228643.31,2024-04-17,Fire,150000,CUST-2246,William Gonzalez,43,Madurai,False,POL-3246,Third-Party Motor,1200000,2022-08-16,2023-08-16,False,Fire,True,True,False,False,VEH-4246,Sedan,9,True,0,False,0.9,0,complete,True,False,False
CLM-1305,138954.51,2026-06-10,Natural Calamity,120000,CUST-2305,Elizabeth Taylor,48,Bengaluru,False,POL-3305,Zero Depreciation,360000,2026-03-30,2027-03-30,False,Natural Calamity,False,True,False,False,VEH-4305,Sedan,13,True,1,False,0.9,0,complete,True,False,False
CLM-1298,5834.82,2025-07-04,Windscreen Damage,12000,CUST-2298,Kelly Peterson,34,Chennai,False,POL-3298,Third-Party Motor,96000,2022-08-16,2023-08-16,False,Windscreen Damage,False,True,False,True,VEH-4298,Two-Wheeler,8,True,1,False,0.9,0,complete,True,False,False
CLM-1351,170925.7,2025-10-08,Natural Calamity,120000,CUST-2351,Ann Jones,56,Hyderabad,False,POL-3351,Comprehensive Motor,960000,2022-11-23,2023-11-23,False,Natural Calamity,False,True,False,False,VEH-4351,SUV,11,True,1,False,0.2,0,complete,True,False,False
CLM-1386,174864.45,2022-12-01,Total Loss,250000,CUST-2386,David Aguilar,35,Bengaluru,False,POL-3386,Third-Party Motor,2000000,2022-05-02,2023-05-02,False,Total Loss,True,True,False,False,VEH-4386,SUV,1,True,1,False,0.3,0,complete,True,False,False
CLM-1395,145076.78,2025-08-31,Natural Calamity,120000,CUST-2395,Dylan Kirby,48,Trichy,True,POL-3395,Comprehensive Motor,360000,2024-09-04,2025-09-04,False,Natural Calamity,False,True,False,False,VEH-4395,Sedan,6,True,0,False,0.1,0,complete,True,False,False
CLM-1284,103394.42,2026-03-13,Natural Calamity,120000,CUST-2284,Anita Mccormick,24,Salem,True,POL-3284,Third-Party Motor,360000,2023-08-07,2024-08-06,False,Natural Calamity,False,True,False,False,VEH-4284,Hatchback,2,True,0,False,0.4,0,complete,True,False,False
CLM-1125,380853.08,2026-04-22,Total Loss,250000,CUST-2125,Jonathan Mitchell,26,Trichy,True,POL-3125,Third-Party Motor,1250000,2023-12-28,2024-12-27,False,Total Loss,True,True,False,True,VEH-4125,Hatchback,5,True,1,False,1.2,0,complete,True,False,False
CLM-1302,392377.12,2026-05-08,Total Loss,250000,CUST-2302,Michael Wagner,38,Salem,True,POL-3302,Zero Depreciation,2000000,2024-11-05,2025-11-05,False,Total Loss,True,True,False,True,VEH-4302,Sedan,6,True,0,False,0.6,0,complete,True,False,False
CLM-1223,18372.98,2025-06-09,Windscreen Damage,12000,CUST-2223,Melissa Caldwell,38,Bengaluru,False,POL-3223,Third-Party Motor,96000,2022-08-10,2023-08-10,False,Windscreen Damage,False,True,False,False,VEH-4223,Truck,9,True,0,False,0.9,0,complete,True,False,False
CLM-1418,174602.4,2022-11-23,Total Loss,250000,CUST-2418,Richard Johnson,49,Hyderabad,False,POL-3418,Zero Depreciation,2000000,2022-08-20,2023-08-20,False,Total Loss,True,True,False,False,VEH-4418,Hatchback,13,True,0,False,0.1,0,complete,True,False,False
CLM-1219,86066.87,2025-05-08,Collision,55000,CUST-2219,Christine James,50,Madurai,False,POL-3219,Zero Depreciation,440000,2024-12-13,2025-12-13,False,Collision,True,True,False,False,VEH-4219,Hatchback,0,True,1,False,0.7,0,complete,True,False,False
CLM-1129,72871.03,2026-04-20,Collision,55000,CUST-2129,John Moore,52,Madurai,False,POL-3129,Comprehensive Motor,275000,2025-11-17,2026-11-17,False,Collision,True,True,False,False,VEH-4129,SUV,2,True,0,False,0.6,0,complete,True,False,False
CLM-1420,167600.28,2025-12-01,Fire,150000,CUST-2420,Debbie Schmitt,22,Salem,True,POL-3420,Third-Party Motor,450000,2025-10-08,2026-10-08,False,Fire,True,True,False,False,VEH-4420,Sedan,6,True,1,False,0.3,0,complete,True,False,False
CLM-1289,72525.95,2023-06-14,Natural Calamity,120000,CUST-2289,Cole Todd DDS,55,Coimbatore,False,POL-3289,Comprehensive Motor,600000,2022-06-21,2023-06-21,False,Natural Calamity,False,True,False,False,VEH-4289,Two-Wheeler,0,True,0,False,0.1,0,complete,True,False,False
CLM-1444,12769.41,2026-08-08,Windscreen Damage,12000,CUST-2444,Dr. Christopher Fuller,48,Bengaluru,False,POL-3444,Comprehensive Motor,36000,2026-06-17,2027-06-17,False,Windscreen Damage,False,True,False,False,VEH-4444,Truck,10,True,0,False,0.8,0,complete,True,False,False
CLM-1376,230381.25,2026-08-21,Total Loss,250000,CUST-2376,Sheila Buckley,63,Trichy,True,POL-3376,Zero Depreciation,1250000,2025-11-14,2026-11-14,False,Total Loss,True,True,False,True,VEH-4376,SUV,13,True,0,False,0.3,0,complete,True,False,False
CLM-1291,17092.27,2024-08-08,Windscreen Damage,12000,CUST-2291,Marissa Morgan,59,Madurai,False,POL-3291,Comprehensive Motor,96000,2022-04-20,2023-04-20,False,Windscreen Damage,False,True,False,False,VEH-4291,SUV,4,True,0,False,0.3,0,complete,True,False,False
CLM-1355,206213.45,2024-04-25,Fire,150000,CUST-2355,Courtney Marshall,30,Madurai,False,POL-3355,Comprehensive Motor,1200000,2022-10-02,2023-10-02,False,Fire,True,True,False,False,VEH-4355,Sedan,4,True,0,False,0.9,0,complete,True,False,False
CLM-1294,81206.08,2025-02-13,Theft,90000,CUST-2294,Bridget Davis,54,Hyderabad,False,POL-3294,Third-Party Motor,720000,2024-08-25,2025-08-25,False,Theft,True,True,False,False,VEH-4294,Sedan,5,True,0,False,0.6,0,complete,True,False,False
CLM-1396,46102.19,2025-05-02,Collision,55000,CUST-2396,Patrick Lambert,55,Trichy,True,POL-3396,Third-Party Motor,275000,2024-07-03,2025-07-03,False,Collision,True,True,False,False,VEH-4396,SUV,10,True,0,False,0.7,0,complete,True,False,False
CLM-1340,130767.51,2026-07-18,Theft,90000,CUST-2340,Alyssa Newton,26,Salem,True,POL-3340,Zero Depreciation,450000,2026-01-15,2027-01-15,False,Theft,True,True,False,False,VEH-4340,Hatchback,14,True,1,False,0.3,0,complete,True,False,False
CLM-1112,59147.25,2025-11-20,Theft,90000,CUST-2112,Kara Shepherd,45,Bengaluru,False,POL-3112,Third-Party Motor,270000,2022-08-23,2023-08-23,False,Theft,True,True,False,True,VEH-4112,Hatchback,2,True,0,False,0.2,0,complete,True,False,False
CLM-1179,194292.24,2026-04-24,Fire,150000,CUST-2179,Richard Park,58,Chennai,False,POL-3179,Zero Depreciation,1200000,2023-11-04,2024-11-03,False,Fire,True,True,False,False,VEH-4179,Truck,6,True,1,False,1.1,0,complete,True,False,False
CLM-1307,15688.14,2023-03-12,Windscreen Damage,12000,CUST-2307,Nicholas Jackson,46,Trichy,True,POL-3307,Zero Depreciation,96000,2022-10-04,2023-10-04,False,Windscreen Damage,False,True,False,False,VEH-4307,Truck,10,True,0,False,1.2,0,complete,True,False,False
